Id_Cliente;Ciudad; Patrimonio ; Ingresos_Mensuales ;No_hijos;oficina;fecha_ult_desembolso;monto_credito;tasa;saldo_capital;saldo_Ahorro;Antiguedad_en_meses;Max_dias_mora;plazo_dias;Edad;Acepta_Campaña
218530;Cali;30530000,00;2113143,00;0;4010;17/04/2017;800000;33,93;800000;22342;62;0;300;69;1
218752;Cali;22981000,00;1728977,00;0;4010;11/04/2017;800000;33,93;800000;17085;62;0;300;55;1
218757;Cali;24283000,00;1541975,00;2;4010;11/05/2017;800000;33,93;800000;8542;62;0;300;55;0
218782;Cali;30530000,00;2113143,00;0;4010;17/04/2017;800000;33,93;800000;22342;62;0;300;69;1
218974;Cartagena;17158000,00;1106773,00;2;4010;7/04/2017;800000;33,93;800000;13799;62;0;180;65;1
219010;Cartagena;41681000,00;1697628,00;1;4010;4/07/2017;800000;33,93;800000;22342;62;0;360;28;1
219056;Cartagena;4729999,00;1753176,00;0;4010;17/04/2017;800000;33,93;800000;20370;62;0;300;27;1
219061;Cartagena;40721600,00;1839210,00;2;4050;23/05/2017;800000;33,93;800000;20370;62;0;360;28;1
219175;Cartagena;41681000,00;1697628,00;1;4010;4/07/2017;800000;33,93;800000;22342;62;0;360;40;1
219224;Cartagena;8066656,00;774587,00;2;4050;23/05/2017;800000;33,93;800000;20370;62;0;360;49;0
219269;Cartagena;17158000,00;1106773,00;2;4010;7/04/2017;800000;33,93;800000;13799;62;0;180;65;1
219312;Cartagena;41681000,00;1697628,00;1;4010;4/07/2017;800000;33,93;800000;22342;62;0;360;64;1
219377;Cartagena;6722461,00;1753176,00;0;4010;17/04/2017;800000;33,93;800000;20370;62;0;300;27;1
219382;Cartagena;4153924,00;1839210,00;2;4050;23/05/2017;800000;33,93;800000;20370;62;0;360;49;1
219435;Cartagena;41681000,00;1697628,00;1;4010;4/07/2017;800000;33,93;800000;22342;62;0;360;40;1
219500;Cartagena;4571386,00;1753176,00;0;4010;17/04/2017;800000;33,93;800000;20370;62;0;300;27;0
219505;Cartagena;8066656,00;1839210,00;2;4050;23/05/2017;800000;33,93;800000;20370;62;0;360;49;0
219581;Cartagena;17158000,00;1106773,00;2;4010;7/04/2017;800000;33,93;800000;13799;62;0;180;65;1
217660;Bogotá;14905000,00;1206490,00;0;4024;23/05/2017;998337;33,93;935853;35364;62;15;720;36;1
217878;Bogotá;54905000,00;1206490,00;0;7030;23/05/2017;998337;33,93;935853;35364;62;15;720;36;1
218096;Bogotá;54905000,00;1206490,00;0;7030;23/05/2017;998337;33,93;935853;35364;62;15;720;36;0
218236;Cali;20177000,00;1096428,00;0;4010;2/07/2017;2500000;33,93;1431287;14108;63;0;720;20;1
218488;Cali;20177000,00;1096428,00;0;4010;2/07/2017;2500000;33,93;1431287;14108;63;0;720;20;1
218740;Cali;20177000,00;1096428,00;0;4010;2/07/2017;2500000;33,93;1431287;14108;63;0;720;20;1
217618;Bogotá;10666000,00;988936,00;0;7021;10/05/2017;3000000;0,296;1719969;38149;63;0;720;25;1
217836;Bogotá;38666000,00;988936,00;2;7021;10/05/2017;3000000;0,296;1719969;38149;63;0;720;25;1
218054;Bogotá;38666000,00;988936,00;2;7021;10/05/2017;3000000;0,296;1719969;38149;63;0;720;25;0
217078;Barranquilla;63620000,00;2033057,00;0;7032;2/05/2017;2200000;0,296;980623;27390;64;4;720;53;1
217275;Barranquilla;63620000,00;2033057,00;0;7032;2/05/2017;2200000;0,296;980623;27390;64;4;720;53;1
217472;Barranquilla;63620000,00;2033057,00;0;7032;2/05/2017;2200000;0,296;980623;27390;64;4;720;53;1
219033;Cartagena;60420000,00;1461687,00;2;4030;22/06/2017;823280;33,93;823280;10820;64;0;180;27;1
219203;Cartagena;60420000,00;1461687,00;2;4030;22/06/2017;823280;33,93;823280;10820;64;0;180;51;1
219345;Cartagena;60420000,00;774589,00;2;4030;22/06/2017;823280;33,93;823280;10820;64;0;180;67;0
219468;Cartagena;60420000,00;1461687,00;2;4030;22/06/2017;823280;33,93;823280;10820;64;0;180;51;1
218354;Cali;59890000,00;1572676,00;1;4044;15/05/2017;846560;28,73;519592;8104;64;0;360;39;0
218606;Cali;59890000,00;1572676,00;1;4044;15/05/2017;846560;28,73;519592;8104;64;0;360;39;0
218858;Cali;59890000,00;1572676,00;1;4044;15/05/2017;846560;28,73;519592;8104;64;0;360;39;0
217111;Barranquilla;82255000,00;793140,00;0;4011;5/04/2017;838800;33,93;527554;9533;64;0;300;31;1
217308;Barranquilla;82255000,00;793140,00;0;4011;5/04/2017;838800;33,93;527554;9533;64;0;300;31;1
217505;Barranquilla;82255000,00;793140,00;0;4011;5/04/2017;838800;33,93;527554;9533;64;0;300;31;1
217644;Bogotá;15834000,00;1095526,00;0;4025;19/06/2017;700000;33,93;621007;27792;65;25;450;51;1
217862;Bogotá;47834000,00;1095526,00;1;7030;19/06/2017;700000;33,93;621007;27792;65;25;450;51;1
218080;Bogotá;47834000,00;1095526,00;1;7030;19/06/2017;700000;33,93;621007;27792;65;25;450;51;0
218414;Cali;79770000,00;2232257,00;1;4044;5/04/2017;846560;28,73;519592;7735;65;0;360;38;0
218666;Cali;79770000,00;2232257,00;1;4044;5/04/2017;846560;28,73;519592;7735;65;0;360;38;0
218918;Cali;79770000,00;2232257,00;1;4044;5/04/2017;846560;28,73;519592;7735;65;0;360;38;0
218216;Cali;18392000,00;1117923,00;2;7016;6/04/2017;2300000;33,93;2260302;29709;65;0;1080;24;0
218468;Cali;11701000,00;1117923,00;2;7016;6/04/2017;2300000;33,93;2260302;29709;65;0;1080;24;0
218720;Cali;11701000,00;1117923,00;2;7016;6/04/2017;2300000;33,93;2260302;29709;65;0;1080;24;0
218239;Cali;22125000,00;1009210,00;2;4010;19/04/2017;838800;33,93;838800;11713;65;0;300;28;0
218491;Cali;22125000,00;1009210,00;2;4010;19/04/2017;838800;33,93;838800;11713;65;0;300;28;0
218743;Cali;22125000,00;1009210,00;2;4010;19/04/2017;838800;33,93;838800;11713;65;0;300;28;0
217679;Bogotá;62561000,00;1984534,00;0;4031;18/04/2017;1500000;33,93;1441544;33157;66;0;600;48;0
217897;Bogotá;62561000,00;747054,00;1;4011;18/04/2017;1500000;33,93;1441544;33157;66;0;600;48;1
218115;Bogotá;62561000,00;1984534,00;1;4011;18/04/2017;1500000;33,93;1441544;33157;66;0;600;48;1
218967;Cartagena;14252000,00;2240481,00;0;4031;2/07/2017;2500000;33,93;1252329;30859;66;0;780;28;1
219123;Cartagena;14252000,00;2240481,00;0;4031;2/07/2017;2500000;33,93;1252329;30859;66;0;780;40;1
219262;Cartagena;14252000,00;2240481,00;0;4031;2/07/2017;2500000;33,93;1252329;30859;66;0;780;59;1
219571;Cartagena;14252000,00;2240481,00;0;4031;2/07/2017;2500000;33,93;1252329;30859;66;0;780;59;1
219082;Cartagena;6737146,00;1516224,00;0;4031;23/06/2017;846560;33,93;591361;21857;66;20;360;35;1
219343;Cartagena;8654179,00;774589,00;2;4050;24/05/2017;846560;33,93;846560;22251;66;0;360;46;0
219406;Cartagena;8670532,00;1516224,00;0;4031;23/06/2017;846560;33,93;591361;21857;66;20;360;35;1
219466;Cartagena;1546232,00;1478690,00;2;4050;24/05/2017;846560;33,93;846560;22251;66;0;360;46;0
219529;Cartagena;6306309,00;1516224,00;0;4031;23/06/2017;846560;33,93;591361;21857;66;20;360;35;0
217007;Barranquilla;33100000,00;694569,00;2;7025;9/04/2017;1300000;33,93;1218620;23026;66;0;720;34;1
217204;Barranquilla;33100000,00;694569,00;2;7025;9/04/2017;1300000;33,93;1218620;23026;66;0;720;34;0
217401;Barranquilla;33100000,00;694569,00;2;7025;9/04/2017;1300000;33,93;1218620;23026;66;0;720;34;0
218247;Cali;22949000,00;1568770,00;1;7016;3/06/2017;2300000;33,93;2229325;25639;66;0;720;45;0
218499;Cali;22949000,00;1568770,00;1;7016;3/06/2017;2300000;33,93;2229325;25639;66;0;720;45;0
218751;Cali;22949000,00;1568770,00;1;7016;3/06/2017;2300000;33,93;2229325;25639;66;0;720;45;0
218323;Cali;48796000,00;2062655,00;0;4050;6/04/2017;858200;33,93;858200;13393;67;0;450;61;1
218575;Cali;48796000,00;2062655,00;0;4050;6/04/2017;858200;33,93;858200;13393;67;0;450;61;1
218827;Cali;48796000,00;2062655,00;0;4050;6/04/2017;858200;33,93;858200;13393;67;0;450;61;1
219022;Cartagena;60570550,00;774587,00;0;7064;9/05/2017;1460000;33,93;1385700;15769;67;12;720;46;0
219191;Cartagena;69652700,00;774587,00;0;7064;9/05/2017;1460000;33,93;1385700;15769;67;12;720;46;0
219330;Cartagena;7023538,00;1455296,00;0;7064;9/05/2017;1460000;33,93;1385700;15769;67;12;720;46;1
219453;Cartagena;69652700,00;1455296,00;0;7064;9/05/2017;1460000;33,93;1385700;15769;67;12;720;46;0
218342;Cali;54638000,00;2002771,00;0;7064;16/05/2017;800000;33,93;651627;23553;67;12;540;53;1
218594;Cali;54638000,00;2002771,00;0;7064;16/05/2017;800000;33,93;651627;23553;67;12;540;53;1
218846;Cali;54638000,00;2002771,00;0;7064;16/05/2017;800000;33,93;651627;23553;67;12;540;53;1
218294;Cali;38146000,00;1648076,00;0;7032;28/05/2017;3500000;0,296;2224848;21932;68;0;1080;69;1
218546;Cali;38146000,00;1648076,00;0;7032;28/05/2017;3500000;0,296;2224848;21932;68;0;1080;69;1
218798;Cali;38146000,00;1648076,00;0;7032;28/05/2017;3500000;0,296;2224848;21932;68;0;1080;69;1
218987;Cartagena;27626000,00;1190400,00;0;4010;14/06/2017;2000000;33,93;397005;18262;68;25;540;53;1
219148;Cartagena;27626000,00;1190400,00;0;4010;14/06/2017;2000000;33,93;397005;18262;68;25;540;53;0
219283;Cartagena;27626000,00;1190400,00;0;4010;14/06/2017;2000000;33,93;397005;18262;68;25;540;53;1
217749;Bogotá;94439000,00;1471751,00;1;7025;23/05/2017;2000000;33,93;1674735;19261;68;0;720;31;0
217967;Bogotá;94439000,00;1471751,00;1;7025;23/05/2017;2000000;33,93;1674735;19261;68;0;720;31;0
218185;Bogotá;94439000,00;1471751,00;1;7025;23/05/2017;2000000;33,93;1674735;19261;68;0;720;31;1
217121;Barranquilla;88129000,00;1031505,00;2;7025;18/04/2017;1885560;33,93;1767211;30486;69;0;720;27;1
217318;Barranquilla;88129000,00;1031505,00;2;7025;18/04/2017;1885560;33,93;1767211;30486;69;0;720;27;1
217515;Barranquilla;88129000,00;1031505,00;2;7025;18/04/2017;1885560;33,93;1767211;30486;69;0;720;27;1
219078;Cartagena;1584844,00;1429464,00;0;7025;16/05/2017;1500000;33,93;1293858;17006;69;0;540;26;1
219237;Cartagena;8046956,00;774587,00;0;7025;16/05/2017;1500000;33,93;1293858;17006;69;0;540;26;0
219402;Cartagena;2304160,00;1429464,00;0;7025;16/05/2017;1500000;33,93;1293858;17006;69;0;540;26;1
219525;Cartagena;8046956,00;1429464,00;0;7025;16/05/2017;1500000;33,93;1293858;17006;69;0;540;26;0
218372;Cali;64583000,00;1442999,00;0;7030;21/05/2017;2093120;33,93;1893709;45114;69;0;720;34;1
218624;Cali;64583000,00;1442999,00;0;7030;21/05/2017;2093120;33,93;1893709;45114;69;0;720;34;1
218876;Cali;64583000,00;1442999,00;0;7030;21/05/2017;2093120;33,93;1893709;45114;69;0;720;34;1
217135;Barranquilla;92561000,00;686453,00;2;7025;18/06/2017;3000000;33,93;2861554;61118;69;0;900;53;1
217332;Barranquilla;92561000,00;686453,00;2;7025;18/06/2017;3000000;33,93;2861554;61118;69;0;900;53;1
217529;Barranquilla;92561000,00;686453,00;2;7025;18/06/2017;3000000;33,93;2861554;61118;69;0;900;53;1
217598;Bogotá;28954000,00;861085,00;0;7032;27/04/2017;4000000;0,296;1419680;30322;70;0;720;69;1
217816;Bogotá;28954000,00;2070822,00;0;7032;27/04/2017;4000000;0,296;1419680;30322;70;0;720;69;0
218034;Bogotá;28954000,00;2070822,00;0;7032;27/04/2017;4000000;0,296;1419680;30322;70;0;720;69;0
217589;Bogotá;25391000,00;861085,00;0;7001;19/06/2017;1500000;33,93;1453739;25078;70;0;720;67;1
217807;Bogotá;25391000,00;1669201,00;1;4011;19/06/2017;1500000;33,93;1453739;25078;70;0;720;67;0
218025;Bogotá;25391000,00;1669201,00;1;4011;19/06/2017;1500000;33,93;1453739;25078;70;0;720;67;0
217614;Bogotá;37192000,00;861085,00;0;7032;7/06/2017;1500000;0,296;485557;23001;70;71;540;32;1
217832;Bogotá;37192000,00;2159666,00;1;7032;7/06/2017;1500000;0,296;485557;23001;70;71;540;32;0
218050;Bogotá;37192000,00;2159666,00;1;7032;7/06/2017;1500000;0,296;485557;23001;70;71;540;32;0
217004;Barranquilla;30871000,00;1333620,00;3;7032;11/06/2017;2000000;0,296;797229;25542;71;8;720;62;1
217201;Barranquilla;30871000,00;1333620,00;2;7032;11/06/2017;2000000;0,296;797229;25542;71;8;720;62;1
217398;Barranquilla;30871000,00;1333620,00;2;7032;11/06/2017;2000000;0,296;797229;25542;71;8;720;62;1
217691;Bogotá;8436000,00;1194605,00;0;7032;18/06/2017;2000000;0,296;800916;26976;71;8;720;60;1
217909;Bogotá;68436000,00;1194605,00;1;7032;18/06/2017;2000000;0,296;800916;26976;71;8;720;60;1
218127;Bogotá;68436000,00;1194605,00;1;7032;18/06/2017;2000000;0,296;800916;26976;71;8;720;60;0
218277;Cali;30516000,00;1976399,00;2;7051;4/06/2017;2000000;33,93;1459842;25184;71;0;720;37;0
218529;Cali;30516000,00;1976399,00;2;7051;4/06/2017;2000000;33,93;1459842;25184;71;0;720;37;0
218781;Cali;30516000,00;1976399,00;2;7051;4/06/2017;2000000;33,93;1459842;25184;71;0;720;37;0
218420;Cali;82669000,00;1383937,00;0;7016;13/05/2017;2000000;33,93;1954496;46562;71;0;900;39;1
218672;Cali;82669000,00;1383937,00;0;7016;13/05/2017;2000000;33,93;1954496;46562;71;0;900;39;1
218924;Cali;82669000,00;1383937,00;0;7016;13/05/2017;2000000;33,93;1954496;46562;71;0;900;39;1
218450;Cali;99609000,00;2164000,00;1;7030;2/07/2017;2000000;33,93;1742962;15750;71;0;720;52;1
218702;Cali;99609000,00;2164000,00;1;7030;2/07/2017;2000000;33,93;1742962;15750;71;0;720;52;1
218954;Cali;99609000,00;2164000,00;1;7030;2/07/2017;2000000;33,93;1742962;15750;71;0;720;52;1
218962;Cartagena;10723000,00;1315402,00;1;7025;27/04/2017;1500000;33,93;1394767;21770;71;0;900;28;1
219118;Cartagena;10723000,00;1315402,00;1;7025;27/04/2017;1500000;33,93;1394767;21770;71;0;900;40;1
219258;Cartagena;10723000,00;1315402,00;1;7025;27/04/2017;1500000;33,93;1394767;21770;71;0;900;59;1
219566;Cartagena;10723000,00;1315402,00;1;7025;27/04/2017;1500000;33,93;1394767;21770;71;0;900;59;1
217142;Barranquilla;93661000,00;988307,00;2;7032;15/05/2017;4064170;0,296;1575354;36015;71;28;720;28;0
217339;Barranquilla;93661000,00;988307,00;2;7032;15/05/2017;4064170;0,296;1575354;36015;71;28;720;28;0
217536;Barranquilla;93661000,00;988307,00;2;7032;15/05/2017;4064170;0,296;1575354;36015;71;28;720;28;0
219107;Cartagena;61519480,00;1507833,00;1;7025;28/04/2017;2000000;33,93;1553617;19144;72;0;360;39;1
219432;Cartagena;3398524,00;1507833,00;1;7025;28/04/2017;2000000;33,93;1553617;19144;72;0;360;39;0
219555;Cartagena;607578,00;1507833,00;1;7025;28/04/2017;2000000;33,93;1553617;19144;72;0;360;39;0
218349;Cali;58564000,00;1984677,00;0;7025;24/05/2017;2000000;33,93;1706385;33642;72;0;360;40;1
218601;Cali;58564000,00;1984677,00;0;7025;24/05/2017;2000000;33,93;1706385;33642;72;0;360;40;1
218853;Cali;58564000,00;1984677,00;0;7025;24/05/2017;2000000;33,93;1706385;33642;72;0;360;40;1
219364;Cartagena;3251260,00;1400785,00;2;7025;18/06/2017;2000000;33,93;1809467;22297;73;0;720;47;1
219487;Cartagena;5046531,00;1400785,00;2;7025;18/06/2017;2000000;33,93;1809467;22297;73;0;720;47;0
219181;Cartagena;72658320,00;1698326,00;2;7025;8/04/2017;2000000;33,93;1874848;29263;73;0;720;36;1
219318;Cartagena;2933632,00;1698326,00;2;7025;8/04/2017;2000000;33,93;1874848;29263;73;0;720;36;1
219441;Cartagena;72658320,00;1698326,00;2;7025;8/04/2017;2000000;33,93;1874848;29263;73;0;720;36;1
217139;Barranquilla;93356000,00;1525689,00;2;7064;2/04/2017;2000000;33,93;1908043;32916;73;0;900;22;0
217336;Barranquilla;93356000,00;1525689,00;2;7064;2/04/2017;2000000;33,93;1908043;32916;73;0;900;22;0
217533;Barranquilla;93356000,00;1525689,00;2;7064;2/04/2017;2000000;33,93;1908043;32916;73;0;900;22;0
216999;Barranquilla;29293000,00;1680912,00;1;7025;4/04/2017;1500000;33,93;1319226;27093;73;0;600;34;1
217196;Barranquilla;29293000,00;1680912,00;1;7025;4/04/2017;1500000;33,93;1319226;27093;73;0;600;34;0
217393;Barranquilla;29293000,00;1680912,00;1;7025;4/04/2017;1500000;33,93;1319226;27093;73;0;600;34;0
216974;Barranquilla;16261000,00;1080720,00;1;7025;24/05/2017;2067735;33,93;1938288;41399;74;0;720;52;1
217171;Barranquilla;16261000,00;1080720,00;1;7025;24/05/2017;2067735;33,93;1938288;41399;74;0;720;52;1
217368;Barranquilla;16261000,00;1080720,00;1;7025;24/05/2017;2067735;33,93;1938288;41399;74;0;720;52;1
217151;Barranquilla;99901000,00;2014246,00;2;7038;29/06/2017;1569840;33,93;957072;14938;74;0;540;35;1
217348;Barranquilla;99901000,00;2014246,00;2;7038;29/06/2017;1569840;33,93;957072;14938;74;0;540;35;0
217545;Barranquilla;99901000,00;2014246,00;2;7038;29/06/2017;1569840;33,93;957072;14938;74;0;540;35;0
217599;Bogotá;29000000,00;861085,00;0;7032;5/06/2017;2085560;0,296;1019820;31655;74;42;720;58;1
217817;Bogotá;29000000,00;2082647,00;0;7032;5/06/2017;2085560;0,296;1019820;31655;74;42;720;58;0
218035;Bogotá;29000000,00;2082647,00;0;7032;5/06/2017;2085560;0,296;1019820;31655;74;42;720;58;0
217083;Barranquilla;64831000,00;1677873,00;0;7032;11/05/2017;2085560;0,296;919556;25691;74;4;720;57;1
217280;Barranquilla;64831000,00;1677873,00;0;7032;11/05/2017;2085560;0,296;919556;25691;74;4;720;57;1
217477;Barranquilla;64831000,00;1677873,00;0;7032;11/05/2017;2085560;0,296;919556;25691;74;4;720;57;1
217025;Barranquilla;40155000,00;2054798,00;4;7032;2/05/2017;3128340;0,296;1982449;39085;74;0;1080;38;1
217222;Barranquilla;40155000,00;2054798,00;2;7032;2/05/2017;3128340;0,296;1982449;39085;74;0;1080;38;0
217419;Barranquilla;40155000,00;2054798,00;2;7032;2/05/2017;3128340;0,296;1982449;39085;74;0;1080;38;0
218268;Cali;28555000,00;2220484,00;2;4050;18/04/2017;1000000;33,93;94933;2261;75;0;360;31;0
218520;Cali;28555000,00;2220484,00;2;4050;18/04/2017;1000000;33,93;94933;2261;75;0;360;31;0
218772;Cali;28555000,00;2220484,00;2;4050;18/04/2017;1000000;33,93;94933;2261;75;0;360;31;0
219031;Cartagena;67010420,00;774587,00;0;7064;8/05/2017;1500000;33,93;1203448;21749;76;0;720;40;0
219201;Cartagena;75870650,00;774587,00;0;7064;8/05/2017;1500000;33,93;1203448;21749;76;0;720;40;0
219342;Cartagena;5882978,00;1533661,00;0;7064;8/05/2017;1500000;33,93;1203448;21749;76;0;720;40;1
219465;Cartagena;75870650,00;1533661,00;0;7064;8/05/2017;1500000;33,93;1203448;21749;76;0;720;40;0
217594;Bogotá;7745000,00;1178993,00;0;4050;28/03/2017;1557600;33,93;1557600;14075;76;0;720;61;1
217812;Bogotá;27745000,00;1178993,00;0;4011;28/03/2017;1557600;33,93;1557600;14075;76;0;720;61;1
218030;Bogotá;27745000,00;1178993,00;2;4011;28/03/2017;1557600;33,93;1557600;14075;76;0;720;61;0
219049;Cartagena;76331450,00;1238680,00;0;7025;15/05/2017;1500000;33,93;1307080;27919;76;0;720;26;0
219217;Cartagena;7862277,00;1238680,00;0;7025;15/05/2017;1500000;33,93;1307080;27919;76;0;720;26;1
219365;Cartagena;1953010,00;1238680,00;0;7025;15/05/2017;1500000;33,93;1307080;27919;76;0;720;26;1
219488;Cartagena;7862277,00;1238680,00;0;7025;15/05/2017;1500000;33,93;1307080;27919;76;0;720;26;1
219065;Cartagena;74832680,00;2253472,00;2;7025;31/05/2017;1500000;33,93;1330275;22949;76;0;450;31;1
219386;Cartagena;236802,00;2253472,00;2;7025;31/05/2017;1500000;33,93;1330275;22949;76;0;450;31;1
219509;Cartagena;6988875,00;2253472,00;2;7025;31/05/2017;1500000;33,93;1330275;22949;76;0;450;31;0
218358;Cali;61325000,00;2186274,00;2;7046;11/05/2017;1500000;33,93;1453655;22689;76;0;720;68;0
218610;Cali;61325000,00;2186274,00;2;7046;11/05/2017;1500000;33,93;1453655;22689;76;0;720;68;0
218862;Cali;61325000,00;2186274,00;2;7046;11/05/2017;1500000;33,93;1453655;22689;76;0;720;68;0
218331;Cali;50711000,00;1686924,00;0;4011;21/04/2017;1000000;33,93;536448;9253;77;0;360;53;1
218583;Cali;50711000,00;1686924,00;0;4011;21/04/2017;1000000;33,93;536448;9253;77;0;360;53;1
218835;Cali;50711000,00;1686924,00;0;4011;21/04/2017;1000000;33,93;536448;9253;77;0;360;53;1
218417;Cali;80543000,00;915319,00;1;4050;24/06/2017;1877600;33,93;1406813;26578;77;0;600;33;1
218669;Cali;80543000,00;915319,00;1;4050;24/06/2017;1877600;33,93;1406813;26578;77;0;600;33;1
218921;Cali;80543000,00;915319,00;1;4050;24/06/2017;1877600;33,93;1406813;26578;77;0;600;33;1
219057;Cartagena;7343207,00;2201167,00;0;4024;29/06/2017;3000000;33,93;1592793;28783;77;0;720;33;1
219378;Cartagena;1180764,00;2201167,00;0;4024;29/06/2017;3000000;33,93;1592793;28783;77;0;720;33;1
219501;Cartagena;6993922,00;2201167,00;0;4024;29/06/2017;3000000;33,93;1592793;28783;77;0;720;33;0
217673;Bogotá;10747000,00;1230998,00;0;7025;29/03/2017;2000000;33,93;1810719;43136;77;0;900;22;1
217891;Bogotá;60747000,00;1230998,00;0;7025;29/03/2017;2000000;33,93;1810719;43136;77;0;900;22;1
218109;Bogotá;60747000,00;1230998,00;0;7025;29/03/2017;2000000;33,93;1810719;43136;77;0;900;22;0
217109;Barranquilla;80563000,00;764581,00;0;4005;13/04/2017;1000000;33,18;944088;19387;77;0;450;40;1
217306;Barranquilla;80563000,00;764581,00;0;4005;13/04/2017;1000000;33,18;944088;19387;77;0;450;40;1
217503;Barranquilla;80563000,00;764581,00;0;4005;13/04/2017;1000000;33,18;944088;19387;77;0;450;40;1
219063;Cartagena;6572183,00;1477160,00;0;4010;5/04/2017;1000000;33,93;955187;17261;77;0;540;24;1
219384;Cartagena;6179086,00;1477160,00;0;4010;5/04/2017;1000000;33,93;955187;17261;77;0;540;24;1
219507;Cartagena;2855637,00;1477160,00;0;4010;5/04/2017;1000000;33,93;955187;17261;77;0;540;24;0
216988;Barranquilla;24377000,00;1263506,00;0;4005;6/05/2017;1000000;28,07;613770;9137;77;0;360;29;1
217185;Barranquilla;24377000,00;1263506,00;0;4005;6/05/2017;1000000;28,07;613770;9137;77;0;360;29;1
217382;Barranquilla;24377000,00;1263506,00;0;4005;6/05/2017;1000000;28,07;613770;9137;77;0;360;29;0
217592;Bogotá;27148000,00;861085,00;0;4054;8/04/2017;1000000;33,93;278012;2969;77;0;360;25;1
217810;Bogotá;27148000,00;1433961,00;2;4054;8/04/2017;1000000;33,93;278012;2969;77;0;360;25;0
218028;Bogotá;27148000,00;1433961,00;2;4054;8/04/2017;1000000;33,93;278012;2969;77;0;360;25;0
219089;Cartagena;51838760,00;2226244,00;2;4010;24/06/2017;1000000;33,93;927366;16758;77;0;360;31;1
219414;Cartagena;3932578,00;2226244,00;2;4010;24/06/2017;1000000;33,93;927366;16758;77;0;360;31;1
219537;Cartagena;6008060,00;2226244,00;2;4010;24/06/2017;1000000;33,93;927366;16758;77;0;360;31;0
218260;Cali;26062000,00;1340525,00;1;4050;21/05/2017;1000000;33,93;536448;13219;77;0;360;26;0
